regName,regCode,source,is_chemo,is_immuno,is_targeted,is_endocrine,is_supportive,anticancer,hemonc_modalities,class_eau,class_hemonc_mbc,class_any,accepted_uses,status
PEV,31026,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,cisplatin,Non-small cell lung cancer,carried
Pexidartinib monotherapy,38013,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Tenosynovial giant cell tumor,carried
PF,10195,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Breast cancer,carried
PFT,10224,hemonc,1,0,0,1,0,1,Chemotherapy; Endocrine therapy,other,other,other,Breast cancer; ER Breast cancer,carried
PGC,5416,hemonc,1,0,0,0,0,1,Chemotherapy,other,cisplatin,cisplatin,Bladder cancer; Urothelial carcinoma,carried
Pimitespib monotherapy,75339,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Gastrointestinal stromal tumor,carried
Pirtobrutinib monotherapy,32500,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Chronic lymphocytic leukemia; Mantle cell lymphoma,carried
Pixantrone monotherapy,16588,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Diffuse large B-cell lymphoma,carried
Plicamycin monotherapy,37573,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Testicular cancer,carried
PMitCEBO,17130,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy,other,other,other,Diffuse large B-cell lymphoma,carried
Pola-R-CHP,59028,hemonc,1,0,1,0,1,1,Antibody-drug conjugate therapy; Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; High-grade B-cell lymphoma,carried
Pomalidomide and Dexamethasone (Pd),50298,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Light-chain (AL) amyloidosis; Multiple myeloma,carried
Pomalidomide and Prednisone,27730,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Multiple myeloma; Myelofibrosis,carried
Pomalidomide monotherapy,27496,hemonc,0,0,1,0,1,1,Supportive therapy; Targeted therapy,other,other,other,Kaposi sarcoma; Multiple myeloma; Myelofibrosis,carried
"Pomalidomide, Dexamethasone, Pembrolizumab",28154,hemonc,0,1,1,0,1,1,Glucocorticoid therapy; Immunotherapy; Targeted therapy,other,other,other,Multiple myeloma,carried
POMP,2204,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy,other,other,other,Acute myeloid leukemia; B-cell acute lymphoblastic leukemia,carried
Ponatinib and Blinatumomab,114000,hemonc,0,1,1,0,0,1,Immunotherapy; Targeted therapy,other,other,other,B-cell acute lymphoblastic leukemia; BCR::ABL1 B-cell acute lymphoblastic leukemia,carried
Ponatinib monotherapy,4920,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,B-cell acute lymphoblastic leukemia; BCR::ABL1 B-cell acute lymphoblastic leukemia; Chronic myeloid leukemia,carried
"Ponatinib, Vincristine, Dexamethasone",141240,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,B-cell acute lymphoblastic leukemia; BCR::ABL1 B-cell acute lymphoblastic leukemia,carried
Pralatrexate monotherapy,15535,hemonc,1,0,0,0,1,1,Chemotherapy; Supportive therapy,other,other,other,Cutaneous T-cell lymphoma; Peripheral T-cell lymphoma,carried
Pralsetinib monotherapy,62403,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Non-small cell lung cancer; RET Non-small cell lung cancer; RET Thyroid cancer; Thyroid cancer,carried
Prednisolone monotherapy,808,hemonc,0,0,0,0,1,0,Glucocorticoid therapy; Immunosuppressive therapy,other,other,other,Acquired hemophilia A; B-cell acute lymphoblastic leukemia; Multiple myeloma; Warm autoimmune hemolytic anemia,carried
Prednisone monotherapy,801,hemonc,0,0,0,0,1,0,Endocrine therapy; Glucocorticoid therapy; Immunosuppressive therapy,other,other,other,Acquired hemophilia A; B-cell acute lymphoblastic leukemia; B-cell acute lymphoblastic leukemia pediatric; BCR::ABL1 B-cell acute lymphoblastic leukemia; Graft versus host disease; Immune thrombocytopenia; Multiple myeloma; Myelofibrosis; Prostate cancer; T-cell acute lymphoblastic leukemia; Warm autoimmune hemolytic anemia,carried
Procarbazine monotherapy,10993,hemonc,1,0,0,0,1,1,Chemotherapy; Supportive therapy,other,other,other,CNS lymphoma; Glioblastoma,carried
ProMACE-CytaBOM,17149,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy,other,other,other,Diffuse large B-cell lymphoma,carried
ProMACE-MOPP,17156,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy,other,other,other,Diffuse large B-cell lymphoma; Follicular lymphoma,carried
PT,10225,hemonc,0,0,0,1,0,0,Endocrine therapy,other,other,other,Breast cancer; ER Breast cancer,carried
PVAG,23041,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy,other,other,other,Classical Hodgkin lymphoma,carried
PVD,27736,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Multiple myeloma,carried
PVeBV,37359,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,cisplatin,Testicular cancer,carried
Quizartinib monotherapy,48960,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Acute myeloid leukemia; FLT3 Acute myeloid leukemia,carried
R-ACVBP,15863,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-BAC,12633,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Chronic lymphocytic leukemia; Mantle cell lymphoma,carried
R-BL,16128,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Mantle cell lymphoma,carried
R-CDOP,16135,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; HIV-associated lymphoma,carried
R-CEOP90,70112,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHMP,16157,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHOEP-14,10846,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHOP,15921,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Follicular lymphoma; High-grade B-cell lymphoma; HIV-associated lymphoma; Hodgkin lymphoma nodular lymphocyte-predominant; Mantle cell lymphoma; Marginal zone lymphoma; Post-transplant lymphoproliferative disorder; Primary mediastinal B-cell lymphoma; Waldenstroem macroglobulinemia,carried
R-CHOP (Prednisolone),3383,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Mantle cell lymphoma; Primary mediastinal B-cell lymphoma,carried
R-CHOP (SC Rituximab),3414,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHOP-14,16066,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHOP-14 (Prednisolone),3428,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Mantle cell lymphoma; Primary mediastinal B-cell lymphoma,carried
R-CHOP-14 (SC Rituximab),48062,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CHOP/R-DHAP,24516,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,cisplatin,Mantle cell lymphoma,carried
R-CHVP+I,19212,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Follicular lymphoma,carried
R-CMD,19363,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Follicular lymphoma,carried
R-CODOX-M,10639,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Burkitt lymphoma; HIV-associated lymphoma,carried
R-CODOX-M/R-IVAC,10647,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Burkitt lymphoma; HIV-associated lymphoma; Mantle cell lymphoma,carried
R-CP,33650,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Post-transplant lymphoproliferative disorder,carried
R-CVEP,16603,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-CVP,19046,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Follicular lymphoma; Hodgkin lymphoma nodular lymphocyte-predominant; Mantle cell lymphoma; Marginal zone lymphoma,carried
R-DexaBEAM,16296,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Follicular lymphoma,carried
R-DHAC,24453,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,carboplatin,Mantle cell lymphoma,carried
R-DHAOx,16299,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Mantle cell lymphoma,carried
R-DHAP,16306,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,cisplatin,Diffuse large B-cell lymphoma; Mantle cell lymphoma; Primary mediastinal B-cell lymphoma; Transformed lymphoma,carried
R-DHAP/R-VIM,16314,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,cisplatin,Diffuse large B-cell lymphoma,carried
R-EPOCH,16321,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Hodgkin lymphoma nodular lymphocyte-predominant; Transformed lymphoma,carried
R-ESHAP,16328,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,cisplatin,Diffuse large B-cell lymphoma,carried
R-FCM,12266,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Chronic lymphocytic leukemia; Follicular lymphoma; Mantle cell lymphoma,carried
R-FM,19236,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Follicular lymphoma,carried
R-FND,19243,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Follicular lymphoma,carried
R-GCVP,16164,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-GDP,16336,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,cisplatin,Diffuse large B-cell lymphoma; Primary mediastinal B-cell lymphoma; Transformed lymphoma,carried
R-GemOx,16610,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-HAD,144238,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,,carried
R-HiDAC,24456,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Mantle cell lymphoma,carried
R-Hyper-CVAD/R-MA,4573,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,B-cell acute lymphoblastic leukemia; Burkitt lymphoma; Diffuse large B-cell lymphoma; Mantle cell lymphoma,carried
R-IFE,16173,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-INO,16629,hemonc,0,0,1,0,0,1,Antibody-drug conjugate therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Follicular lymphoma,carried
R-MCP,10984,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Follicular lymphoma,carried
R-miniCEOP,16107,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-MPV,10999,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,other,CNS lymphoma,carried
R-NIMP,16376,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-THP-COP,136129,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
R-VAD+C,24625,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Mantle cell lymphoma,carried
"R, then CHOP",33649,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Post-transplant lymphoproliferative disorder,carried
R2-CHOP,16187,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Diffuse large B-cell lymphoma,carried
RABVD,22633,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Classical Hodgkin lymphoma,carried
Radotinib monotherapy,13214,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Chronic myeloid leukemia,carried
Raltitrexed monotherapy,94443,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Colorectal cancer,carried
Ramucirumab monotherapy,18539,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Esophageal adenocarcinoma; Gastric cancer; Hepatocellular carcinoma,carried
Ravulizumab monotherapy,94612,hemonc,0,0,0,0,1,0,Immunosuppressive therapy,other,other,other,Atypical hemolytic uremic syndrome; Paroxysmal nocturnal hemoglobinuria,carried
RCC,12188,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Chronic lymphocytic leukemia,carried
Regorafenib monotherapy,11801,hemonc,0,0,1,0,1,1,Supportive therapy; Targeted therapy,other,other,other,Cholangiocarcinoma; Clear cell renal cell carcinoma; Colorectal cancer; Gallbladder cancer; Gastric cancer; Gastrointestinal stromal tumor; Hepatocellular carcinoma; KRAS Colorectal cancer; Leiomyosarcoma; Osteosarcoma; Renal cell carcinoma; Soft tissue sarcoma,carried
Relugolix monotherapy,61898,hemonc,0,0,0,1,0,0,Endocrine therapy,other,other,other,Prostate cancer,carried
Remestemcel-L monotherapy,150099,none,,,,0,,0,,other,other,other,,carried
Repotrectinib monotherapy,136157,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Non-small cell lung cancer; RET Non-small cell lung cancer; ROS1 Non-small cell lung cancer,carried
Retifanlimab monotherapy,114476,hemonc,0,1,0,0,0,1,Immunotherapy,other,other,other,Merkel cell carcinoma,carried
RICER,16369,hemonc,1,0,1,0,1,1,Chemotherapy; Supportive therapy; Targeted therapy,other,other,carboplatin,Diffuse large B-cell lymphoma,carried
RiPAD+C,24618,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Targeted therapy,other,other,other,Mantle cell lymphoma,carried
Ripretinib monotherapy,18400,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Gastrointestinal stromal tumor,carried
Rituximab monotherapy,810,hemonc,0,0,1,0,1,1,Immunosuppressive therapy; Supportive therapy; Targeted therapy,other,other,other,Acquired hemophilia A; Acquired thrombotic thrombocytopenic purpura; Antiphospholipid antibody syndrome; Castleman disease; Chronic lymphocytic leukemia; Classical Hodgkin lymphoma; CNS lymphoma; Cold agglutinin disease; Diffuse large B-cell lymphoma; Follicular lymphoma; Hairy cell leukemia; HIV-associated lymphoma; Hodgkin lymphoma nodular lymphocyte-predominant; Immune thrombocytopenia; Inherited coagulopathy; MALT lymphoma; Mantle cell lymphoma; Marginal zone lymphoma; Post-transplant lymphoproliferative disorder; Waldenstroem macroglobulinemia,carried
Rivaroxaban monotherapy,3575,hemonc,0,0,0,0,1,0,Anticoagulation,other,other,other,Antiphospholipid antibody syndrome; Heparin-induced thrombocytopenia; Venous thromboembolism,carried
Romidepsin monotherapy,15542,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Cutaneous T-cell lymphoma; Peripheral T-cell lymphoma,carried
Romiplostim monotherapy,23980,hemonc,0,0,0,0,1,0,Growth factor therapy,other,other,other,Immune thrombocytopenia,carried
Ropeginterferon alfa-2b monotherapy,111468,hemonc,0,1,0,0,0,1,Immunotherapy,other,other,other,Polycythemia vera,carried
Rucaparib monotherapy,32005,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,BRCA Prostate cancer; Ovarian cancer; Prostate cancer,carried
Ruxolitinib monotherapy,1882,hemonc,0,0,1,0,1,1,Immunosuppressive therapy; Supportive therapy; Targeted therapy,other,other,other,Acute myeloid leukemia; Chronic lymphocytic leukemia; Essential thrombocythemia; Graft versus host disease; Hypereosinophilic syndrome; Myelofibrosis; Polycythemia vera,carried
RVD,26216,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Multiple myeloma,carried
RVDC,26217,hemonc,1,0,1,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy; Targeted therapy,other,other,other,Multiple myeloma,carried
RVR,38664,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Waldenstroem macroglobulinemia,carried
S-1 monotherapy,7920,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Breast cancer; Colon cancer; Colorectal cancer; Esophageal cancer; Gallbladder cancer; Gastric cancer; Non-small cell lung cancer; Non-small cell lung cancer squamous; Pancreatic cancer; Rectal cancer,carried
Sacituzumab govitecan monotherapy,13710,hemonc,0,0,1,0,0,1,Antibody-drug conjugate therapy,other,other_recommended,other,Breast cancer; ER Breast cancer; TNBC Breast cancer; Urothelial carcinoma,carried
Sargramostim monotherapy,115408,hemonc,0,1,0,0,1,1,Growth factor therapy; Immunotherapy,other,other,other,Melanoma,carried
SCAB,23566,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Classical Hodgkin lymphoma,carried
SDd,61921,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Targeted therapy,other,other,other,Multiple myeloma,carried
Selinexor and Dexamethasone (Sd),96863,hemonc,0,0,1,0,1,1,Glucocorticoid therapy; Targeted therapy,other,other,other,Multiple myeloma,carried
Selinexor monotherapy,62466,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Diffuse large B-cell lymphoma; Transformed lymphoma,carried
Selpercatinib monotherapy,18504,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Malignant solid neoplasm RET-mutated; Non-small cell lung cancer; RET Non-small cell lung cancer; RET Thyroid cancer; Thyroid cancer; Thyroid cancer medullary,carried
Selumetinib monotherapy,96875,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Low-grade serous ovarian cancer; Uveal melanoma,carried
Serplulimab monotherapy,136198,hemonc,0,1,0,0,0,1,Immunotherapy,other,other,other,Mismatch repair deficient malignancy,carried
SHAI,2224,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Acute myeloid leukemia,carried
Siltuximab monotherapy,11204,hemonc,0,0,0,0,1,0,Immunosuppressive therapy; Supportive therapy,other,other,other,Castleman disease,carried
Sintilimab monotherapy,111513,hemonc,0,1,0,0,0,1,Immunotherapy,other,other,other,Classical Hodgkin lymphoma; Non-small cell lung cancer squamous,carried
Sirolimus and Vorinostat,23684,hemonc,0,0,1,0,1,1,Immunosuppressive therapy; Targeted therapy,other,other,other,Classical Hodgkin lymphoma,carried
SMF,75620,hemonc,1,0,0,0,0,1,Chemotherapy,other,other,other,Pancreatic cancer,carried
SMILE,18827,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy,other,other,other,Extranodal NK- and T-cell lymphoma nasal type; NK- and T-cell lymphoma,carried
Sonidegib monotherapy,15588,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Cutaneous basal cell carcinoma,carried
Sorafenib monotherapy,1602,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Acute myeloid leukemia; Clear cell renal cell carcinoma; Desmoid tumor; FLT3 Acute myeloid leukemia; Gastrointestinal stromal tumor; Hepatocellular carcinoma; Non-small cell lung cancer nonsquamous; Osteosarcoma; Renal cell carcinoma; Thyroid cancer; Thyroid cancer differentiated; Thyroid cancer medullary,carried
Sotorasib and Panitumumab,136234,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,Colorectal cancer; ERBB2 Colorectal cancer; KRAS Colorectal cancer,carried
Sotorasib monotherapy,63490,hemonc,0,0,1,0,0,1,Targeted therapy,other,other,other,KRAS Non-small cell lung cancer; Non-small cell lung cancer; Pancreatic cancer,carried
SOX and Bevacizumab,49015,hemonc,1,0,1,0,0,1,Chemotherapy; Targeted therapy,other,other,other,Colorectal cancer,carried
Stanford V,21163,hemonc,1,0,0,0,1,1,Chemotherapy; Glucocorticoid therapy; Supportive therapy,other,other,other,Classical Hodgkin lymphoma; HIV-associated lymphoma,carried
Sugemalimab monotherapy,72842,hemonc,0,1,0,0,0,1,Immunotherapy,other,other,other,Non-small cell lung cancer,carried
